title,type,tmdb_id,movie_runtime_minutes,episodes_total,total_seasons,episode_run_time,tv_minutes_total,rating_stars
City of Ghosts,TV Show,119831.0,,6.0,1.0,18.0,108.0,6.6
Nevenka: Breaking the Silence,TV Show,120040.0,,3.0,1.0,41.0,123.0,6.7
Pokémon Journeys: The Series,TV Show,60572.0,,1235.0,25.0,,123.0,7.952
Pacific Rim: The Black,TV Show,112162.0,,14.0,2.0,24.0,336.0,8.16
Murder Among the Mormons,TV Show,119337.0,,3.0,1.0,46.0,138.0,7.0
Word Party,TV Show,67059.0,,60.0,5.0,13.0,780.0,7.5
A Perfect Day For Arsenide,TV Show,120226.0,,10.0,1.0,25.0,250.0,5.8
TIGER & BUNNY,TV Show,39659.0,,50.0,2.0,24.0,1200.0,6.9
El final del paraíso,TV Show,95439.0,,90.0,2.0,44.0,3960.0,7.1
Sin senos sí hay paraíso,TV Show,67335.0,,340.0,4.0,50.0,17000.0,7.5
The Last Bastion,TV Show,119731.0,,35.0,1.0,50.0,1750.0,7.2
Age of Samurai: Battle for Japan,TV Show,93736.0,,6.0,1.0,45.0,270.0,7.1
Canine Intervention,TV Show,117656.0,,6.0,1.0,36.0,216.0,7.0
Ginny & Georgia,TV Show,117581.0,,30.0,4.0,,216.0,8.0
Two Sentence Horror Stories,TV Show,90961.0,,29.0,3.0,23.0,667.0,6.3
Zindagi in Short,TV Show,119408.0,,7.0,1.0,17.0,119.0,4.0
Vincenzo,TV Show,117376.0,,20.0,1.0,81.0,1620.0,8.5
Pitta Kathalu,TV Show,119237.0,,4.0,1.0,38.0,152.0,4.6
Tribes of Europa,TV Show,93808.0,,6.0,1.0,47.0,282.0,7.0
"Hello, Me!",TV Show,116045.0,,16.0,1.0,61.0,976.0,7.4
Sisyphus,TV Show,113622.0,,16.0,1.0,72.0,1152.0,7.1
Thus Spoke Kishibe Rohan,TV Show,118443.0,,4.0,1.0,,1152.0,8.1
Amend: The Fight for America,TV Show,118043.0,,6.0,1.0,,1152.0,7.1
Behind Her Eyes,TV Show,97173.0,,6.0,1.0,50.0,300.0,7.3
MeatEater,TV Show,46504.0,,143.0,13.0,22.0,3146.0,8.1
Good Girls,TV Show,71715.0,,50.0,4.0,42.0,2100.0,7.825
Booba,TV Show,81700.0,,144.0,5.0,4.0,576.0,6.0
The Crew,TV Show,10308.0,,21.0,1.0,30.0,630.0,10.0
Buried by the Bernards,TV Show,118111.0,,8.0,1.0,,630.0,6.9
Chappelle's Show,TV Show,713.0,,28.0,3.0,22.0,616.0,8.103
Nadiya Bakes,TV Show,110594.0,,8.0,1.0,29.0,232.0,6.0
Capitani,TV Show,95638.0,,24.0,2.0,28.0,672.0,6.7
El Chema,TV Show,68734.0,,85.0,2.0,45.0,3825.0,7.647
Crime Scene: The Vanishing at the Cecil Hotel,TV Show,116989.0,,4.0,1.0,54.0,216.0,7.0
Five Came Back: The Reference Films,TV Show,,,,,,,
ICarly,TV Show,5371.0,,107.0,6.0,25.0,2675.0,8.0
The Sinner,TV Show,39852.0,,32.0,4.0,,2675.0,7.485
Hache,TV Show,84112.0,,14.0,2.0,46.0,644.0,6.5
Invisible City,TV Show,110529.0,,12.0,2.0,36.0,432.0,7.168
Firefly Lane,TV Show,87049.0,,26.0,2.0,,432.0,7.7
"Pablo Escobar, el patrón del mal",TV Show,43348.0,,113.0,1.0,45.0,5085.0,7.628
Power Rangers Ninja Steel,TV Show,2328.0,,973.0,30.0,24.0,23352.0,7.1
Tiffany Haddish Presents: They Ready,TV Show,92379.0,,13.0,2.0,25.0,325.0,5.8
Heartland,TV Show,14929.0,,279.0,19.0,45.0,12555.0,8.3
Love Daily,TV Show,89377.0,,14.0,1.0,12.0,168.0,6.231
My Dead Ex,TV Show,80840.0,,8.0,1.0,26.0,208.0,6.1
The House Arrest of Us,TV Show,111527.0,,13.0,1.0,,208.0,5.0
The Unsettling,TV Show,91198.0,,8.0,1.0,22.0,176.0,6.4
Total Drama,TV Show,67082.0,,26.0,1.0,,176.0,7.0
Zac and Mia,TV Show,80858.0,,24.0,2.0,12.0,288.0,7.6
Zig & Sharko,TV Show,39952.0,,312.0,4.0,7.0,2184.0,0.0
We Are: The Brooklyn Saints,TV Show,115756.0,,4.0,1.0,48.0,192.0,7.5
50M2,TV Show,115970.0,,8.0,1.0,49.0,392.0,7.4
BONDING,TV Show,88512.0,,15.0,2.0,18.0,270.0,6.9
Outlander,TV Show,56570.0,,92.0,8.0,,270.0,8.186
Go Dog Go,TV Show,117162.0,,74.0,4.0,,270.0,8.5
Blown Away,TV Show,91056.0,,40.0,4.0,24.0,960.0,6.7
Busted!,TV Show,78798.0,,28.0,3.0,85.0,2380.0,7.8
Demon Slayer: Kimetsu no Yaiba,TV Show,85937.0,,63.0,5.0,,2380.0,8.638
Daughter From Another Mother,TV Show,115857.0,,27.0,3.0,40.0,1080.0,7.6
Spycraft,TV Show,116986.0,,8.0,1.0,35.0,280.0,6.9
Hello Ninja,TV Show,95071.0,,39.0,4.0,13.0,507.0,6.0
Bling Empire,TV Show,116250.0,,26.0,3.0,,507.0,7.1
Carmen Sandiego,TV Show,74728.0,,32.0,4.0,22.0,704.0,7.972
Disenchantment,TV Show,73021.0,,50.0,3.0,,704.0,7.428
Henry Danger,TV Show,61852.0,,121.0,5.0,22.0,2662.0,8.278
The Magicians,TV Show,64432.0,,65.0,5.0,45.0,2925.0,7.589
Night Stalker: The Hunt for a Serial Killer,TV Show,114705.0,,4.0,1.0,48.0,192.0,7.4
Last Tango in Halifax,TV Show,47801.0,,24.0,5.0,60.0,1440.0,7.028
Inside the World’s Toughest Prisons,TV Show,72541.0,,27.0,7.0,44.0,1188.0,7.1
Mighty Little Bheem: Kite Festival,TV Show,116215.0,,3.0,1.0,,1188.0,6.0
Pretend It’s a City,TV Show,115497.0,,7.0,1.0,30.0,210.0,7.3
The Idhun Chronicles,TV Show,87846.0,,10.0,2.0,25.0,250.0,6.9
Surviving Death,TV Show,115391.0,,6.0,1.0,,250.0,6.6
History of Swear Words,TV Show,114591.0,,6.0,1.0,20.0,120.0,6.6
Nailed It! Mexico,TV Show,86636.0,,18.0,3.0,,120.0,6.9
Korean Pork Belly Rhapsody,TV Show,115947.0,,2.0,1.0,48.0,96.0,7.3
QB1: Beyond the Lights,TV Show,70274.0,,40.0,4.0,32.0,1280.0,7.2
Cobra Kai,TV Show,77169.0,,65.0,6.0,,1280.0,8.208
Dream Home Makeover,TV Show,111597.0,,24.0,4.0,28.0,672.0,6.867
Headspace Guide to Meditation,TV Show,114419.0,,8.0,1.0,20.0,160.0,7.8
Jenni Rivera: Mariposa de Barrio,TV Show,77454.0,,91.0,1.0,45.0,4095.0,7.944
Monarca,TV Show,93297.0,,18.0,2.0,43.0,774.0,7.4
Running Man,TV Show,33238.0,,781.0,1.0,85.0,66385.0,8.3
The Cat in the Hat Knows a Lot About That!,TV Show,32896.0,,147.0,3.0,30.0,4410.0,8.1
The Haunted Hathaways,TV Show,59268.0,,47.0,2.0,22.0,1034.0,7.1
Chilling Adventures of Sabrina,TV Show,79242.0,,36.0,2.0,,1034.0,8.2
Best Leftovers Ever!,TV Show,115555.0,,8.0,1.0,36.0,288.0,6.2
Dare Me,TV Show,233099.0,,16.0,1.0,61.0,976.0,6.2
Equinox,TV Show,15716.0,,164.0,12.0,60.0,9840.0,6.5
SanPa: Sins of the Savior,TV Show,115569.0,,5.0,1.0,,9840.0,7.5
Still Game,TV Show,436.0,,58.0,9.0,30.0,1740.0,8.3
Transformers: War for Cybertron: Earthrise,TV Show,117682.0,,6.0,1.0,24.0,144.0,7.8
A Love So Beautiful,TV Show,114395.0,,24.0,1.0,24.0,576.0,8.315
Sakho & Mangane,TV Show,115345.0,,8.0,1.0,52.0,416.0,5.8
Regiment Diaries,TV Show,91799.0,,22.0,3.0,,416.0,8.0
Bridgerton,TV Show,91239.0,,32.0,4.0,,416.0,8.075
Lovestruck in the City,TV Show,113710.0,,17.0,1.0,30.0,510.0,7.7
Rhyme Time Town Singalongs,TV Show,115085.0,,10.0,1.0,,510.0,6.0
Shaun the Sheep,TV Show,3902.0,,170.0,6.0,7.0,1190.0,7.6
Timmy Time,TV Show,19889.0,,78.0,3.0,10.0,780.0,6.4
Diamond City,TV Show,115034.0,,13.0,1.0,45.0,585.0,6.0
Home for Christmas,TV Show,95612.0,,18.0,3.0,30.0,540.0,7.4
Paava Kadhaigal,TV Show,114893.0,,4.0,1.0,36.0,144.0,7.6
Morphle,TV Show,112454.0,,89.0,8.0,43.0,3827.0,6.0
Run On,TV Show,33238.0,,781.0,1.0,85.0,66385.0,8.3
Schulz Saves America,TV Show,114604.0,,4.0,1.0,17.0,68.0,6.235
Anitta: Made In Honório,TV Show,113415.0,,6.0,1.0,,68.0,4.571
BREAK IT ALL: The History of Rock in Latin America,TV Show,114404.0,,6.0,1.0,50.0,300.0,7.6
How To Ruin Christmas,TV Show,114649.0,,10.0,3.0,50.0,500.0,8.4
Marvel Anime: Wolverine,TV Show,38247.0,,12.0,1.0,,500.0,6.5
Marvel Anime: X-Men,TV Show,43146.0,,12.0,1.0,,500.0,7.3
The Ripper,TV Show,113372.0,,4.0,1.0,50.0,200.0,6.582
Black Ink Crew New York,TV Show,58796.0,,195.0,10.0,60.0,11700.0,7.6
Pup Academy,TV Show,93265.0,,19.0,2.0,25.0,475.0,7.0
Song Exploder,TV Show,110186.0,,8.0,2.0,30.0,240.0,7.4
Teen Mom 2,TV Show,34996.0,,215.0,11.0,60.0,12900.0,6.2
The Challenge,TV Show,62.0,,641.0,41.0,42.0,26922.0,7.2
Hilda,TV Show,82456.0,,34.0,3.0,27.0,918.0,8.4
Tiny Pretty Things,TV Show,113246.0,,10.0,1.0,59.0,590.0,7.305
Children of Adam,TV Show,102440.0,,30.0,1.0,40.0,1200.0,6.3
Grizzy et les Lemmings,TV Show,74415.0,,312.0,4.0,7.0,2184.0,7.2
The Mess You Leave Behind,TV Show,94413.0,,8.0,1.0,45.0,360.0,6.9
Alice in Borderland,TV Show,110316.0,,22.0,3.0,,360.0,8.131
Futmalls.com,TV Show,113823.0,,8.0,1.0,,360.0,6.333
Masameer Classics,TV Show,249910.0,,40.0,4.0,,360.0,0.0
Once Upon a Time,TV Show,39272.0,,156.0,7.0,43.0,6708.0,7.382
The Big Show Show,TV Show,100963.0,,8.0,1.0,27.0,216.0,7.5
The Expanding Universe of Ashley Garcia,TV Show,99517.0,,14.0,1.0,30.0,420.0,7.0
The Surgeon's Cut,TV Show,113647.0,,4.0,1.0,50.0,200.0,7.6
Juman,TV Show,129717.0,,30.0,1.0,45.0,1350.0,0.0
Mr. Iglesias,TV Show,88378.0,,21.0,3.0,30.0,630.0,7.5
100 Days My Prince,TV Show,81821.0,,16.0,1.0,75.0,1200.0,7.9
Manhunt: Deadly Games,TV Show,72597.0,,18.0,2.0,42.0,756.0,7.579
Room 2806: The Accusation,TV Show,114003.0,,4.0,1.0,,756.0,6.9
Detention,TV Show,15905.0,,13.0,1.0,30.0,390.0,5.0
Bhaag Beanie Bhaag,TV Show,114185.0,,6.0,1.0,30.0,180.0,6.286
Big Mouth,TV Show,74204.0,,81.0,8.0,27.0,2187.0,7.648
Kings of Jo'Burg,TV Show,114187.0,,21.0,3.0,51.0,1071.0,7.03
The Great British Baking Show: Holidays,TV Show,,,,,,,
Alien Worlds,TV Show,113178.0,,4.0,1.0,42.0,168.0,6.8
Check The Store Next Door: The Next Chapter,TV Show,,,,,,,
Are You The One,TV Show,103751.0,,1051.0,16.0,60.0,63060.0,10.0
Gormiti,TV Show,96840.0,,113.0,4.0,15.0,1695.0,6.6
Ink Master,TV Show,46286.0,,223.0,17.0,42.0,9366.0,7.8
Octonauts,TV Show,37472.0,,273.0,10.0,15.0,4095.0,7.2
Oddbods,TV Show,69173.0,,46.0,1.0,5.0,230.0,5.6
Stargate SG-1,TV Show,4629.0,,214.0,10.0,42.0,8988.0,8.285
The Bachelorette,TV Show,1562.0,,241.0,22.0,,8988.0,4.1
The Guest,TV Show,272265.0,,4.0,1.0,60.0,240.0,7.692
The Holiday Movies That Made Us,TV Show,114053.0,,2.0,1.0,45.0,90.0,7.2
The Repair Shop,TV Show,78075.0,,342.0,15.0,58.0,19836.0,6.9
The Uncanny Counter,TV Show,,,,,,,
Fabulous Lives of Bollywood Wives,TV Show,113877.0,,24.0,3.0,,19836.0,4.5
Heartbreak High,TV Show,12998.0,,210.0,6.0,50.0,10500.0,6.9
Over Christmas,TV Show,112538.0,,3.0,1.0,45.0,135.0,5.9
Sugar Rush Christmas,TV Show,95953.0,,12.0,2.0,50.0,600.0,6.273
Great Pretender,TV Show,93816.0,,27.0,2.0,24.0,648.0,7.5
Before 30,TV Show,212353.0,,7.0,1.0,30.0,210.0,0.0
Valentino,TV Show,216358.0,,125.0,1.0,,210.0,0.0
Strongest Deliveryman,TV Show,72396.0,,16.0,1.0,60.0,960.0,6.868
Flavorful Origins,TV Show,86742.0,,60.0,5.0,12.0,720.0,8.1
Heart & Soul,TV Show,158428.0,,318.0,1.0,,720.0,1.0
Mismatched,TV Show,113457.0,,22.0,3.0,32.0,704.0,6.2
Voices of Fire,TV Show,113450.0,,6.0,1.0,35.0,210.0,6.4
Holiday Home Makeover with Mr. Christmas,TV Show,112869.0,,4.0,1.0,41.0,164.0,6.6
The Boss Baby: Back in Business,TV Show,77606.0,,49.0,4.0,24.0,1176.0,7.1
We Are the Champions,TV Show,204253.0,,91.0,4.0,90.0,8190.0,0.0
America's Next Top Model,TV Show,331.0,,312.0,24.0,42.0,13104.0,5.261
Beyblade Burst Rise,TV Show,67667.0,,335.0,6.0,24.0,8040.0,8.3
Polly Pocket,TV Show,89095.0,,168.0,6.0,22.0,3696.0,5.583
Survivor,TV Show,14658.0,,718.0,49.0,,3696.0,7.3
The Crown,TV Show,65494.0,,60.0,6.0,,3696.0,8.191
American Horror Story,TV Show,1413.0,,132.0,12.0,,3696.0,8.1
The Minions of Midas,TV Show,111761.0,,6.0,1.0,50.0,300.0,6.8
Ethos,TV Show,91218.0,,25.0,1.0,45.0,1125.0,0.0
Graceful Friends,TV Show,99655.0,,17.0,1.0,70.0,1190.0,7.4
A Queen Is Born,TV Show,112917.0,,6.0,1.0,44.0,264.0,6.8
Aunty Donna's Big Ol' House of Fun,TV Show,112164.0,,6.0,1.0,20.0,120.0,7.3
The Liberator,TV Show,111462.0,,4.0,1.0,50.0,200.0,7.0
Trial 4,TV Show,112278.0,,8.0,1.0,53.0,424.0,6.8
A Lion in the House,TV Show,46861.0,,2.0,1.0,,424.0,7.4
DASH & LILY,TV Show,111625.0,,8.0,1.0,,424.0,7.834
Bakugan: Armored Alliance,TV Show,87247.0,,338.0,6.0,11.0,3718.0,5.7
Bakugan: Battle Planet,TV Show,87247.0,,338.0,6.0,11.0,3718.0,5.7
Country Ever After,TV Show,111928.0,,12.0,1.0,24.0,288.0,7.8
Wrong Kind of Black,TV Show,114061.0,,4.0,1.0,15.0,60.0,6.2
Carmel: Who Killed Maria Marta?,TV Show,111495.0,,4.0,1.0,60.0,240.0,7.5
Paranormal,TV Show,232645.0,,12.0,3.0,29.0,348.0,6.0
Love & Anarchy,TV Show,111743.0,,16.0,2.0,29.0,464.0,7.1
Can You Hear Me?,TV Show,85789.0,,30.0,3.0,23.0,690.0,7.9
60 Days In,TV Show,65854.0,,125.0,9.0,,690.0,6.6
Dawson's Creek,TV Show,2327.0,,128.0,6.0,44.0,5632.0,7.333
Forged in Fire,TV Show,62884.0,,263.0,10.0,42.0,11046.0,7.8
Leah Remini: Scientology and the Aftermath,TV Show,68901.0,,35.0,3.0,47.0,1645.0,7.884
LEGO Jurassic World: Legend of Isla Nublar,TV Show,93895.0,,13.0,1.0,22.0,286.0,7.1
LEGO Jurassic World: Secret Exhibit,TV Show,99127.0,,2.0,1.0,22.0,44.0,7.204
LEGO Ninjago,TV Show,212989.0,,70.0,4.0,22.0,1540.0,8.2
LEGO Ninjago: Masters of Spinjitzu,TV Show,38693.0,,210.0,16.0,22.0,4620.0,7.95
LEGO: CITY Adventures,TV Show,94107.0,,82.0,4.0,15.0,1230.0,7.237
The Garfield Show,TV Show,18352.0,,203.0,5.0,30.0,6090.0,6.355
The Good Detective,TV Show,99480.0,,32.0,2.0,65.0,2080.0,7.2
Voice,TV Show,95852.0,,16.0,1.0,65.0,1040.0,8.3
Afronta! Facing It!,TV Show,106752.0,,26.0,1.0,,1040.0,2.0
Zumbo's Just Desserts,TV Show,67855.0,,22.0,2.0,53.0,1166.0,6.1
Kongsuni and Friends,TV Show,98714.0,,113.0,11.0,21.0,2373.0,0.0
Marvel's Agents of S.H.I.E.L.D.,TV Show,1403.0,,136.0,7.0,,2373.0,7.476
Somebody Feed Phil,TV Show,76305.0,,49.0,8.0,,2373.0,7.375
Suburra: Blood on Rome,TV Show,73671.0,,24.0,3.0,,2373.0,7.458
Blood of Zeus,TV Show,111111.0,,24.0,3.0,,2373.0,7.8
Chico Bon Bon: Monkey with a Tool Belt,TV Show,103174.0,,38.0,4.0,14.0,532.0,7.6
The Devil Punisher,TV Show,112152.0,,20.0,1.0,70.0,1400.0,6.7
Barbarians,TV Show,14427.0,,8.0,2.0,45.0,360.0,6.2
Move,TV Show,111726.0,,5.0,1.0,45.0,225.0,6.9
Stolen Away,TV Show,97609.0,,11.0,1.0,50.0,550.0,6.9
The Queen's Gambit,TV Show,87739.0,,7.0,1.0,,550.0,8.454
My Next Guest Needs No Introduction With David Letterman,TV Show,76178.0,,26.0,5.0,,550.0,7.015
Unsolved Mysteries,TV Show,126.0,,736.0,14.0,60.0,44160.0,7.7
Start-Up,TV Show,,,,,,,
Grand Army,TV Show,104229.0,,9.0,1.0,53.0,477.0,7.5
La Révolution,TV Show,99807.0,,8.0,1.0,46.0,368.0,6.781
Someone Has to Die,TV Show,105904.0,,3.0,1.0,50.0,150.0,7.0
The Last Kids on Earth,TV Show,92684.0,,21.0,3.0,68.0,1428.0,8.1
Fireman Sam,TV Show,5200.0,,359.0,16.0,10.0,3590.0,6.081
Half & Half,TV Show,619.0,,91.0,4.0,30.0,2730.0,8.3
One on One,TV Show,431.0,,113.0,5.0,30.0,3390.0,8.0
Power Rangers Beast Morphers,TV Show,2328.0,,973.0,30.0,24.0,23352.0,7.1
Social Distance,TV Show,110862.0,,8.0,1.0,,23352.0,6.2
The Cabin with Bert Kreischer,TV Show,110512.0,,5.0,1.0,,23352.0,6.265
Kipo and the Age of Wonderbeasts,TV Show,95599.0,,30.0,3.0,24.0,720.0,8.2
Deaf U,TV Show,110749.0,,8.0,1.0,20.0,160.0,5.8
The Haunting of Bly Manor,TV Show,109958.0,,9.0,1.0,,160.0,7.577
Do Do Sol Sol La La Sol,TV Show,106465.0,,16.0,1.0,60.0,960.0,6.7
Private Lives,TV Show,107442.0,,16.0,1.0,70.0,1120.0,5.7
The 100,TV Show,48866.0,,100.0,7.0,42.0,4200.0,7.888
To the Lake,TV Show,95202.0,,16.0,2.0,48.0,768.0,7.326
Bad Boy Billionaires: India,TV Show,111086.0,,3.0,1.0,,768.0,8.04
Pat a Pat Como,TV Show,236212.0,,18.0,1.0,8.0,144.0,0.0
Qurious Como,TV Show,208761.0,,3.0,1.0,,144.0,2.0
DreamWorks Happy Holidays from Madagascar,TV Show,300284.0,,4.0,1.0,,144.0,0.0
Emily in Paris,TV Show,82596.0,,50.0,5.0,,144.0,7.62
H2O: Just Add Water,TV Show,2260.0,,78.0,3.0,24.0,1872.0,7.8
Evil,TV Show,86848.0,,50.0,4.0,43.0,2150.0,7.762
Familiar Wife,TV Show,80741.0,,16.0,1.0,60.0,960.0,8.0
Food Wars!: Shokugeki no Soma,TV Show,62273.0,,86.0,5.0,24.0,2064.0,8.444
"Good Morning, Verônica",TV Show,110115.0,,17.0,3.0,,2064.0,7.238
Journey of an African Colony,TV Show,112312.0,,7.0,1.0,,2064.0,0.0
Oktoberfest: Beer & Blood,TV Show,94002.0,,6.0,1.0,48.0,288.0,6.7
Secreto bien guardado,TV Show,92840.0,,8.0,1.0,30.0,240.0,7.6
Sword Art Online,TV Show,45782.0,,96.0,4.0,24.0,2304.0,8.175
The Parkers,TV Show,3554.0,,110.0,5.0,30.0,3300.0,8.242
The Unicorn,TV Show,89611.0,,31.0,2.0,23.0,713.0,6.5
You Cannot Hide,TV Show,94156.0,,10.0,1.0,44.0,440.0,7.1
Black Butler,TV Show,50712.0,,70.0,5.0,24.0,1680.0,7.7
Man with a Plan,TV Show,67156.0,,69.0,4.0,22.0,1518.0,6.738
Wentworth,TV Show,44856.0,,100.0,9.0,,1518.0,8.021
"Whose Vote Counts, Explained",TV Show,110343.0,,3.0,1.0,25.0,75.0,6.5
Van Helsing,TV Show,65820.0,,65.0,5.0,42.0,2730.0,7.039
The Good Place,TV Show,66573.0,,50.0,4.0,22.0,1100.0,7.969
A Perfect Crime,TV Show,110412.0,,4.0,1.0,43.0,172.0,7.037
Mighty Little Bheem,TV Show,88393.0,,64.0,3.0,7.0,448.0,8.1
Sneakerheads,TV Show,109616.0,,6.0,1.0,30.0,180.0,7.3
The School Nurse Files,TV Show,87313.0,,6.0,1.0,,180.0,7.3
The Chef Show,TV Show,89557.0,,25.0,2.0,30.0,750.0,7.57
The Playbook,TV Show,110193.0,,5.0,1.0,35.0,175.0,6.4
Fukrey Boyzzz,TV Show,219676.0,,156.0,1.0,14.0,2184.0,0.0
Ratched,TV Show,81354.0,,8.0,1.0,,2184.0,7.646
The American Barbecue Showdown,TV Show,109819.0,,24.0,3.0,,2184.0,6.038
The Blacklist,TV Show,46952.0,,218.0,10.0,,2184.0,7.638
Dragon's Dogma,TV Show,99769.0,,7.0,1.0,26.0,182.0,6.941
The Last Word,TV Show,33265.0,,0.0,0.0,,182.0,0.0
Baby,TV Show,82700.0,,18.0,3.0,50.0,900.0,7.9
Challenger,TV Show,90769.0,,23.0,1.0,60.0,1380.0,10.0
Criminal: UK,TV Show,92926.0,,7.0,2.0,43.0,301.0,7.2
Signs,TV Show,81987.0,,16.0,2.0,45.0,720.0,6.869
Sing On!,TV Show,105844.0,,8.0,1.0,,720.0,6.8
Call the Midwife,TV Show,39793.0,,109.0,14.0,52.0,5668.0,7.504
Taco Chronicles,TV Show,91065.0,,21.0,3.0,30.0,630.0,7.7
Buddi,TV Show,100746.0,,31.0,2.0,12.0,372.0,6.0
Family Business,TV Show,89785.0,,18.0,3.0,27.0,486.0,7.0
Girlfriends,TV Show,2398.0,,172.0,8.0,30.0,5160.0,7.333
The Barrier,TV Show,93522.0,,13.0,1.0,64.0,832.0,7.1
The Duchess,TV Show,107363.0,,6.0,1.0,22.0,132.0,6.5
Greenleaf,TV Show,66830.0,,61.0,5.0,42.0,2562.0,7.03
Julie and the Phantoms,TV Show,106292.0,,9.0,1.0,30.0,270.0,8.422
Get Organized with The Home Edit,TV Show,108268.0,,16.0,2.0,42.0,672.0,6.6
La Línea: Shadow of Narco,TV Show,107904.0,,4.0,1.0,30.0,120.0,6.6
Record of Youth,TV Show,99047.0,,16.0,1.0,70.0,1120.0,8.1
Transformers: Cyberverse,TV Show,83002.0,,64.0,4.0,10.0,640.0,6.8
Cleverman,TV Show,66633.0,,12.0,2.0,52.0,624.0,5.737
Away,TV Show,89233.0,,10.0,1.0,60.0,600.0,6.551
Spirit Riding Free: Riding Academy,TV Show,101400.0,,16.0,2.0,24.0,384.0,8.3
Young Wallander,TV Show,91545.0,,12.0,2.0,50.0,600.0,7.069
Chef's Table: BBQ,TV Show,107671.0,,4.0,1.0,,600.0,7.2
The Witcher: A Look Inside the Episodes,TV Show,108987.0,,8.0,1.0,5.0,40.0,6.0
Blue Exorcist,TV Show,38464.0,,73.0,5.0,24.0,1752.0,7.9
Bookmarks,TV Show,107888.0,,12.0,1.0,9.0,108.0,5.4
Borgen,TV Show,42445.0,,30.0,3.0,60.0,1800.0,8.027
Erased,TV Show,65249.0,,12.0,1.0,25.0,300.0,8.483
Felipe Esparza: Bad Decisions,TV Show,108824.0,,2.0,1.0,62.0,124.0,6.8
H,TV Show,20169.0,,71.0,4.0,22.0,1562.0,7.088
Heidi,TV Show,29354.0,,26.0,1.0,30.0,780.0,7.1
"Sister, Sister",TV Show,3755.0,,119.0,6.0,23.0,2737.0,7.1
The Promised Neverland,TV Show,83097.0,,23.0,2.0,23.0,529.0,8.329
Thomas and Friends,TV Show,242531.0,,4.0,1.0,5.0,20.0,0.0
I AM A KILLER: RELEASED,TV Show,108347.0,,3.0,1.0,,20.0,6.5
Masaba Masaba,TV Show,107451.0,,13.0,2.0,,20.0,6.3
Aggretsuko,TV Show,78941.0,,50.0,5.0,15.0,750.0,7.4
Her Mother's Killer,TV Show,102712.0,,126.0,2.0,45.0,5670.0,7.5
Million Dollar Beach House,TV Show,107625.0,,6.0,1.0,28.0,168.0,4.6
Emily's Wonder Lab,TV Show,106753.0,,10.0,1.0,,168.0,5.9
Trinkets,TV Show,89852.0,,20.0,2.0,,168.0,7.646
Baewatch: Parental Guidance,TV Show,108493.0,,8.0,1.0,,168.0,0.0
Ojos in d' House,TV Show,208641.0,,13.0,1.0,24.0,312.0,0.0
Hoops,TV Show,106238.0,,10.0,1.0,30.0,300.0,6.853
Rust Valley Restorers,TV Show,85837.0,,50.0,5.0,60.0,3000.0,7.5
Goedam,TV Show,107851.0,,8.0,1.0,15.0,120.0,6.96
DeMarcus Family Rules,TV Show,107011.0,,6.0,1.0,29.0,174.0,4.3
High Score,TV Show,79033.0,,8.0,1.0,3.0,24.0,6.0
Glitch Techs,TV Show,98494.0,,19.0,2.0,25.0,475.0,8.2
Stranger,TV Show,66732.0,,42.0,5.0,,475.0,8.6
Dérè: An African Tale,TV Show,207907.0,,6.0,1.0,58.0,348.0,2.0
Rita,TV Show,51078.0,,40.0,5.0,38.0,1520.0,7.506
Takki,TV Show,107485.0,,36.0,3.0,12.0,432.0,7.4
3%,TV Show,68467.0,,33.0,4.0,45.0,1485.0,7.118
Teenage Bounty Hunters,TV Show,90766.0,,10.0,1.0,49.0,490.0,7.696
The Great Heist,TV Show,104555.0,,6.0,1.0,48.0,288.0,7.3
The Legend of Korra,TV Show,33880.0,,52.0,4.0,23.0,1196.0,8.209
Zoids Wild,TV Show,80720.0,,50.0,1.0,25.0,1250.0,5.5
(Un)Well,TV Show,106530.0,,6.0,1.0,55.0,330.0,6.308
GAME ON: A Comedy Crossover Event,TV Show,107304.0,,4.0,1.0,30.0,120.0,6.9
Terrace House: Tokyo 2019-2020,TV Show,88850.0,,42.0,4.0,45.0,1890.0,6.455
The Governor,TV Show,25290.0,,12.0,2.0,60.0,720.0,7.0
High Seas,TV Show,283599.0,,28.0,4.0,32.0,896.0,0.0
Selling Sunset,TV Show,87826.0,,90.0,9.0,,896.0,6.5
Sing On! Germany,TV Show,106526.0,,7.0,1.0,,896.0,6.8
Tiny Creatures,TV Show,106514.0,,8.0,1.0,25.0,200.0,6.8
Wizards: Tales of Arcadia,TV Show,105797.0,,10.0,1.0,24.0,240.0,8.177
Word Party Songs,TV Show,106528.0,,8.0,1.0,,240.0,4.8
Ever After High,TV Show,61775.0,,65.0,4.0,25.0,1625.0,7.7
The Rain,TV Show,76719.0,,20.0,3.0,45.0,900.0,7.3
World's Most Wanted,TV Show,106513.0,,5.0,1.0,45.0,225.0,6.891
Mystery Lab,TV Show,106173.0,,8.0,1.0,25.0,200.0,7.2
Immigration Nation,TV Show,106359.0,,6.0,1.0,60.0,360.0,6.9
Moesha,TV Show,3497.0,,127.0,6.0,22.0,2794.0,7.0
My Perfect Landing,TV Show,97543.0,,15.0,1.0,25.0,375.0,7.725
Nagi-Asu: A Lull in the Sea,TV Show,61408.0,,26.0,1.0,24.0,624.0,7.6
The Next Step,TV Show,62404.0,,273.0,10.0,45.0,12285.0,7.2
